0	0	0	1	0	0	0	0	1	0	0	0.54	1
0	0	0	1	0	0	0	0	1	0	0	0.89	1
0	0	0	1	0	0	0	0	1	0	0	0.65	1
0	0	0	1	0	0	0	0	1	0	0	0.9	1
0	0	0	1	0	0	0	0	1	0	0	1	1
0	0	0	1	0	0	0	0	1	0	0	0.83	1
0	0	0	1	0	0	0	0	1	0	0	0.8	1
0	0	0	1	0	0	0	0	1	0	0	0.9	1
0	0	0	1	0	0	0	0	1	0	0	0	0
0	0	0	1	0	0	0	0	1	0	0	0	0
0	0	0	1	0	0	0	0	1	0	0	0	0
0	0	0	1	0	0	0	0	1	0	0	0	0
0	0	0	1	0	0	0	0	1	0	0	0	0
0	0	0	1	0	0	0	0	1	0	0	0	0
0	0	0	1	0	0	0	0	1	0	0	0	0
0	0	0	1	0	0	0	0	1	0	0	0	0
0	0	0	1	0	0	0	0	1	0	0	0	0
0	0	0	1	0	0	0	0	1	0	0	0	0
0	0	0	1	0	0	0	0	1	0	0	0	0
0	0	0	1	0	0	0	0	1	0	0	0	0
0	0	0	1	0	0	0	0	1	0	0	0	0
0	0	0	1	0	0	0	0	1	0	0	0	0
0	0	0	1	0	0	0	0	1	0	0	0	0
0	0	0	1	0	0	0	0	1	0	0	0	0
0	0	0	1	0	0	0	0	1	0	0	0	0
0	0	0	1	0	0	0	0	1	0	0.73	0	1
0	0	0	1	0	0	0	0	1	0	0.78	0	0.974359
0	0	0	1	0	0	0	0	1	0	1	0	0.948718
0	0	0	1	0	0	0	0	1	0	0.85	0	0.923077
0	0	0	1	0	0	0	0	1	0	0.66	0	0.897436
0	0	0	1	0	0	0	0	1	0	0.87	0	0.871795
0	0	0	1	0	0	0	0	1	0	0.97	0	0.846154
0	0	0	1	0	0	0	0	1	0	0.54	0	0.820513
0	0	0	1	0	0	0	0	1	0	0.76	0	0.794872
0	0	0	1	0	0	0	0	1	0	0.66	0	0.769231
0	0	0	1	0	0	0	0	1	0	0.57	0	0.74359
0	0	0	1	0	0	0	0	1	0	0.67	0	0.717949
0	0	0	1	0	0	0	0	1	0	0.68	0	0.692308
0	0	0	1	0	0	0	0	1	0	0.87	0	0.666667
0	0	0	1	0	0	0	0	1	0	0.59	0	0.641026
0	0	0	1	0	0	0	0	1	0	1	0	0.615385
0	0	0	1	0	0	0	0	1	0	0.69	0	0.589744
0	0	0	1	0	0	0	0	1	0	0.79	0	0.564103
0	0	0	1	0	0	0	0	1	0	0.98	0	0.538462
0	0	0	1	0	0	0	0	1	0	0.75	0	0.51282
0	0	0	1	0	0	0	0	1	0	0.96	0	0.487179
0	0	0	1	0	0	0	0	1	0	0.65	0	0.461538
0	0	0	1	0	0	0	0	1	0	0.77	0	0.435897
0	0	0	1	0	0	0	0	1	0	0.9	0	0.410256
0	0	0	1	0	0	0	0	1	0	0.63	0	0.384615
0	0	0	1	0	0	0	0	1	0	0.69	0	0.358974
0	0	0	1	0	0	0	0	1	0	0.62	0	0.333333
0	0	0	1	0	0	0	0	1	0	0.81	0	0.307692
0	0	0	1	0	0	0	0	1	0	0.88	0	0.282051
0	0	0	1	0	0	0	0	1	0	0.73	0	0.25641
0	0	0	1	0	0	0	0	1	0	0.65	0	0.230769
0	0	0	1	0	0	0	0	1	0	0.77	0	0.205128
0	0	0	1	0	0	0	0	1	0	0.9	0	0.179487
0	0	0	1	0	0	0	0	1	0	0.95	0	0.153846
0	0	0	1	0	0	0	0	1	0	0.98	0	0.128205
0	0	0	1	0	0	0	0	1	0	0.73	0	0.102564
0	0	0	1	0	0	0	0	1	0	0.83	0	0.0769231
0	0	0	1	0	0	0	0	1	0	0.71	0	0.051282
0	0	0	1	0	0	0	0	1	0	0.93	0	0.025641
